trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.5, 'e': 0.99}",30,0,-115.03614536741803,"{0: 21, 1: 2, 2: 5, 3: 0, 4: 2}",0
2,False,"{'a': 0.5, 'e': 0.9801}",25,0,-68.27219287943205,"{0: 18, 1: 4, 2: 1, 3: 1, 4: 1}",0
3,False,"{'a': 0.5, 'e': 0.970299}",35,1,-150.65325153676545,"{0: 20, 1: 5, 2: 7, 3: 0, 4: 2}",1
4,False,"{'a': 0.5, 'e': 0.96059601}",25,0,-157.45636886509777,"{0: 11, 1: 2, 2: 10, 3: 1, 4: 1}",0
5,False,"{'a': 0.5, 'e': 0.9509900498999999}",25,1,-214.20841893356783,"{0: 10, 1: 4, 2: 5, 3: 2, 4: 3}",1
6,False,"{'a': 0.5, 'e': 0.941480149401}",20,0,-104.3034422847335,"{0: 10, 1: 3, 2: 6, 3: 0, 4: 1}",0
7,False,"{'a': 0.5, 'e': 0.9320653479069899}",20,0,-151.17851375474532,"{0: 7, 1: 2, 2: 9, 3: 1, 4: 1}",0
8,False,"{'a': 0.5, 'e': 0.9227446944279201}",30,0,-153.07273531246904,"{0: 16, 1: 5, 2: 6, 3: 2, 4: 1}",0
9,False,"{'a': 0.5, 'e': 0.9135172474836408}",25,11,-19.24624489583564,"{0: 10, 1: 1, 2: 3, 3: 0, 4: 0}",1
10,False,"{'a': 0.5, 'e': 0.9043820750088044}",25,0,-195.2867682871843,"{0: 13, 1: 4, 2: 3, 3: 2, 4: 3}",0
11,False,"{'a': 0.5, 'e': 0.8953382542587164}",30,0,-190.17836835631456,"{0: 18, 1: 1, 2: 7, 3: 1, 4: 3}",0
12,False,"{'a': 0.5, 'e': 0.8863848717161292}",25,0,-133.60130768785245,"{0: 16, 1: 2, 2: 4, 3: 1, 4: 2}",0
13,False,"{'a': 0.5, 'e': 0.8775210229989678}",25,0,-154.0442875806306,"{0: 16, 1: 2, 2: 3, 3: 1, 4: 3}",0
14,False,"{'a': 0.5, 'e': 0.8687458127689782}",20,0,-78.18657773080724,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
15,False,"{'a': 0.5, 'e': 0.8600583546412884}",30,0,-72.08289374466678,"{0: 22, 1: 3, 2: 4, 3: 0, 4: 1}",0
16,False,"{'a': 0.5, 'e': 0.8514577710948755}",30,0,-121.40019154369716,"{0: 20, 1: 1, 2: 5, 3: 3, 4: 1}",0
17,False,"{'a': 0.5, 'e': 0.8429431933839268}",30,0,-93.38927490210354,"{0: 18, 1: 5, 2: 6, 3: 0, 4: 1}",0
18,False,"{'a': 0.5, 'e': 0.8345137614500875}",25,0,-127.53894209949003,"{0: 15, 1: 2, 2: 6, 3: 0, 4: 2}",0
19,False,"{'a': 0.5, 'e': 0.8261686238355866}",20,8,-82.80903899863716,"{0: 4, 1: 4, 2: 3, 3: 0, 4: 1}",1
20,False,"{'a': 0.5, 'e': 0.8179069375972308}",20,7,-12.210146333013792,"{0: 10, 1: 2, 2: 1, 3: 0, 4: 0}",1
21,False,"{'a': 0.5, 'e': 0.8097278682212584}",20,0,-81.27259133083774,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 1}",0
22,False,"{'a': 0.5, 'e': 0.8016305895390459}",30,0,-220.2325581225696,"{0: 18, 1: 2, 2: 5, 3: 1, 4: 4}",0
23,False,"{'a': 0.5, 'e': 0.7936142836436554}",30,0,-75.74354988152938,"{0: 19, 1: 3, 2: 8, 3: 0, 4: 0}",0
24,False,"{'a': 0.5, 'e': 0.7856781408072188}",25,0,-87.50979877339898,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 2}",0
25,False,"{'a': 0.5, 'e': 0.7778213593991467}",20,0,-80.23594500139332,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
26,False,"{'a': 0.5, 'e': 0.7700431458051551}",20,15,1.6492764393537427,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
27,False,"{'a': 0.5, 'e': 0.7623427143471035}",20,0,-51.41376491219125,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
28,False,"{'a': 0.5, 'e': 0.7547192872036325}",30,0,-196.97306019258662,"{0: 21, 1: 2, 2: 0, 3: 3, 4: 4}",0
29,False,"{'a': 0.5, 'e': 0.7471720943315961}",20,0,-76.22799559446229,"{0: 13, 1: 0, 2: 5, 3: 2, 4: 0}",0
30,False,"{'a': 0.5, 'e': 0.7397003733882802}",20,9,1.424667078978694,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
31,False,"{'a': 0.5, 'e': 0.7323033696543975}",35,8,-49.748510932785734,"{0: 22, 1: 1, 2: 2, 3: 1, 4: 1}",1
32,False,"{'a': 0.5, 'e': 0.7249803359578535}",30,0,-106.6530673116907,"{0: 20, 1: 3, 2: 4, 3: 2, 4: 1}",0
33,False,"{'a': 0.5, 'e': 0.7177305325982749}",20,0,-17.457657149885353,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
34,False,"{'a': 0.5, 'e': 0.7105532272722921}",25,0,-42.49424985339627,"{0: 19, 1: 2, 2: 3, 3: 1, 4: 0}",0
35,False,"{'a': 0.5, 'e': 0.7034476949995692}",25,11,-144.65330737424338,"{0: 8, 1: 0, 2: 2, 3: 1, 4: 3}",1
36,False,"{'a': 0.5, 'e': 0.6964132180495735}",30,0,-88.63939796015399,"{0: 22, 1: 2, 2: 4, 3: 1, 4: 1}",0
37,False,"{'a': 0.5, 'e': 0.6894490858690778}",20,0,-41.679711153840394,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
38,False,"{'a': 0.5, 'e': 0.682554595010387}",20,1,-124.15715648707456,"{0: 11, 1: 2, 2: 3, 3: 1, 4: 2}",1
39,False,"{'a': 0.5, 'e': 0.6757290490602831}",30,0,-111.85910376676468,"{0: 18, 1: 3, 2: 6, 3: 3, 4: 0}",0
40,False,"{'a': 0.5, 'e': 0.6689717585696803}",25,0,-127.92551556951655,"{0: 13, 1: 1, 2: 10, 3: 0, 4: 1}",0
41,False,"{'a': 0.5, 'e': 0.6622820409839835}",35,22,7.798711053716983,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
42,False,"{'a': 0.5, 'e': 0.6556592205741436}",20,6,-103.08880319963491,"{0: 8, 1: 2, 2: 1, 3: 1, 4: 2}",1
43,False,"{'a': 0.5, 'e': 0.6491026283684022}",20,0,-34.47885279315007,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
44,False,"{'a': 0.5, 'e': 0.6426116020847181}",30,0,-60.65037318230398,"{0: 25, 1: 0, 2: 3, 3: 1, 4: 1}",0
45,False,"{'a': 0.5, 'e': 0.6361854860638709}",20,0,-55.96811773321628,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
46,False,"{'a': 0.5, 'e': 0.6298236312032323}",30,13,-10.427856349694029,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
47,False,"{'a': 0.5, 'e': 0.6235253948912}",25,7,-62.4511816374544,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 1}",1
48,False,"{'a': 0.5, 'e': 0.617290140942288}",20,0,-47.92286372945723,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
49,False,"{'a': 0.5, 'e': 0.611117239532865}",20,0,-64.29976708467048,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
50,False,"{'a': 0.5, 'e': 0.6050060671375364}",20,3,-77.9114175248873,"{0: 11, 1: 1, 2: 3, 3: 1, 4: 1}",1
51,False,"{'a': 0.5, 'e': 0.598956006466161}",20,0,-21.174401476868105,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
52,False,"{'a': 0.5, 'e': 0.5929664464014994}",20,6,-21.4827529122319,"{0: 10, 1: 0, 2: 4, 3: 0, 4: 0}",1
53,False,"{'a': 0.5, 'e': 0.5870367819374844}",20,3,-24.611578696333467,"{0: 13, 1: 0, 2: 3, 3: 1, 4: 0}",1
54,False,"{'a': 0.5, 'e': 0.5811664141181095}",20,15,2.5600246627130536,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
55,False,"{'a': 0.5, 'e': 0.5753547499769285}",25,0,-103.62781968024608,"{0: 15, 1: 4, 2: 4, 3: 1, 4: 1}",0
56,False,"{'a': 0.5, 'e': 0.5696012024771592}",25,7,-35.968991492267584,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 1}",1
57,False,"{'a': 0.5, 'e': 0.5639051904523875}",20,6,-12.031001789798525,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
58,False,"{'a': 0.5, 'e': 0.5582661385478637}",20,1,-108.46189621286895,"{0: 11, 1: 3, 2: 3, 3: 0, 4: 2}",1
59,False,"{'a': 0.5, 'e': 0.5526834771623851}",30,0,-44.82163169628535,"{0: 24, 1: 3, 2: 2, 3: 0, 4: 1}",0
60,False,"{'a': 0.5, 'e': 0.5471566423907612}",25,0,-34.29520130672584,"{0: 20, 1: 1, 2: 3, 3: 1, 4: 0}",0
61,False,"{'a': 0.5, 'e': 0.5416850759668536}",20,0,-35.34461481325073,"{0: 16, 1: 0, 2: 2, 3: 2, 4: 0}",0
62,False,"{'a': 0.5, 'e': 0.536268225207185}",20,0,-35.66745944177337,"{0: 16, 1: 1, 2: 1, 3: 2, 4: 0}",0
63,False,"{'a': 0.5, 'e': 0.5309055429551132}",25,15,-46.398927048109975,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 1}",1
64,False,"{'a': 0.5, 'e': 0.525596487525562}",25,13,-49.73505920994717,"{0: 9, 1: 1, 2: 0, 3: 1, 4: 1}",1
65,False,"{'a': 0.5, 'e': 0.5203405226503064}",30,0,-72.77633506223326,"{0: 23, 1: 1, 2: 4, 3: 1, 4: 1}",0
66,False,"{'a': 0.5, 'e': 0.5151371174238033}",20,0,-61.85111891162916,"{0: 10, 1: 6, 2: 3, 3: 1, 4: 0}",0
67,False,"{'a': 0.5, 'e': 0.5099857462495653}",30,5,-62.1485206489449,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",1
68,False,"{'a': 0.5, 'e': 0.5048858887870696}",25,0,-70.92189525388821,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
69,False,"{'a': 0.5, 'e': 0.4998370298991989}",25,4,-54.354977368666496,"{0: 14, 1: 0, 2: 6, 3: 1, 4: 0}",1
70,False,"{'a': 0.5, 'e': 0.49483865960020695}",20,0,-23.886657474702748,"{0: 15, 1: 3, 2: 1, 3: 1, 4: 0}",0
71,False,"{'a': 0.5, 'e': 0.4898902730042049}",30,4,-27.39661376982074,"{0: 22, 1: 3, 2: 0, 3: 0, 4: 1}",1
72,False,"{'a': 0.5, 'e': 0.48499137027416284}",20,14,-1.1614633634281954,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
73,False,"{'a': 0.5, 'e': 0.4801414565714212}",30,1,-39.112596008582955,"{0: 23, 1: 1, 2: 4, 3: 1, 4: 0}",1
74,False,"{'a': 0.5, 'e': 0.47534004200570695}",25,13,8.305862750644351,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
75,False,"{'a': 0.5, 'e': 0.4705866415856499}",20,4,-40.38755805132698,"{0: 11, 1: 1, 2: 3, 3: 1, 4: 0}",1
76,False,"{'a': 0.5, 'e': 0.46588077516979337}",20,2,-13.773364426110977,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 0}",1
77,False,"{'a': 0.5, 'e': 0.46122196741809546}",20,0,-99.96084959882693,"{0: 12, 1: 0, 2: 6, 3: 1, 4: 1}",0
78,False,"{'a': 0.5, 'e': 0.4566097477439145}",20,0,17.32898535624355,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
79,False,"{'a': 0.5, 'e': 0.45204365026647536}",25,0,-60.31236596877028,"{0: 17, 1: 5, 2: 2, 3: 0, 4: 1}",0
80,False,"{'a': 0.5, 'e': 0.4475232137638106}",20,6,-15.822681328546716,"{0: 10, 1: 2, 2: 2, 3: 0, 4: 0}",1
81,False,"{'a': 0.5, 'e': 0.4430479816261725}",25,7,8.771746075327524,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
82,False,"{'a': 0.5, 'e': 0.43861750180991077}",30,7,-53.85397852749834,"{0: 18, 1: 1, 2: 2, 3: 1, 4: 1}",1
83,False,"{'a': 0.5, 'e': 0.43423132679181164}",30,0,-27.05641029728008,"{0: 22, 1: 3, 2: 5, 3: 0, 4: 0}",0
84,False,"{'a': 0.5, 'e': 0.4298890135238935}",20,4,-40.21003306356958,"{0: 12, 1: 2, 2: 1, 3: 0, 4: 1}",1
85,False,"{'a': 0.5, 'e': 0.4255901233886546}",25,5,22.53244904958666,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
86,False,"{'a': 0.5, 'e': 0.421334222154768}",20,0,-30.434010707302775,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
87,False,"{'a': 0.5, 'e': 0.41712087993322033}",20,3,-14.576746479202662,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 0}",1
88,False,"{'a': 0.5, 'e': 0.41294967113388814}",20,11,12.42544809876766,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
89,False,"{'a': 0.5, 'e': 0.40882017442254925}",20,0,7.773431512920121,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
90,False,"{'a': 0.5, 'e': 0.4047319726783238}",25,16,-8.301872305953587,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
91,False,"{'a': 0.5, 'e': 0.40068465295154054}",20,1,-14.057417193051922,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
92,False,"{'a': 0.5, 'e': 0.3966778064220251}",20,0,-4.983962843954341,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
93,False,"{'a': 0.5, 'e': 0.39271102835780486}",30,14,20.035304473266855,"{0: 14, 1: 2, 2: 0, 3: 0, 4: 0}",1
94,False,"{'a': 0.5, 'e': 0.3887839180742268}",30,13,-31.046188520861303,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 1}",1
95,False,"{'a': 0.5, 'e': 0.38489607889348454}",20,3,0.16675528295176867,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
96,False,"{'a': 0.5, 'e': 0.38104711810454966}",30,0,-112.83451093208943,"{0: 22, 1: 1, 2: 4, 3: 1, 4: 2}",0
97,False,"{'a': 0.5, 'e': 0.37723664692350417}",25,17,13.324380233510334,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
98,False,"{'a': 0.5, 'e': 0.37346428045426916}",20,0,-11.21711606349852,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
99,False,"{'a': 0.5, 'e': 0.36972963764972644}",25,17,14.507753150639255,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
100,False,"{'a': 0.5, 'e': 0.3660323412732292}",30,13,-16.116364512291433,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 1}",1
101,False,"{'a': 0.5, 'e': 0.3623720178604969}",20,0,1.204413894496705,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",1
102,False,"{'a': 0.5, 'e': 0.3587482976818919}",30,4,-34.56201921871676,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 1}",1
103,False,"{'a': 0.5, 'e': 0.355160814705073}",20,1,-26.532525269231126,"{0: 16, 1: 0, 2: 1, 3: 2, 4: 0}",1
104,False,"{'a': 0.5, 'e': 0.35160920655802225}",25,7,-22.187279274967107,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 1}",1
105,False,"{'a': 0.5, 'e': 0.348093114492442}",20,0,-21.085257099523336,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
106,False,"{'a': 0.5, 'e': 0.3446121833475176}",20,1,-47.8832575597941,"{0: 15, 1: 2, 2: 0, 3: 1, 4: 1}",1
107,False,"{'a': 0.5, 'e': 0.34116606151404244}",20,0,-33.94922260234789,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
108,False,"{'a': 0.5, 'e': 0.337754400898902}",35,19,7.128921930730534,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
109,False,"{'a': 0.5, 'e': 0.334376856889913}",20,13,12.869494536002945,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
110,False,"{'a': 0.5, 'e': 0.33103308832101386}",20,10,-2.9907216325526944,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
111,False,"{'a': 0.5, 'e': 0.3277227574378037}",20,7,-2.066619177336291,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
112,False,"{'a': 0.5, 'e': 0.3244455298634257}",20,4,-5.457429526318432,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 0}",1
113,False,"{'a': 0.5, 'e': 0.3212010745647914}",25,10,11.756282426053561,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
114,False,"{'a': 0.5, 'e': 0.3179890638191435}",20,9,-36.357032962514126,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
115,False,"{'a': 0.5, 'e': 0.31480917318095203}",25,0,-21.701889373467363,"{0: 20, 1: 2, 2: 2, 3: 1, 4: 0}",1
116,False,"{'a': 0.5, 'e': 0.3116610814491425}",20,5,-96.11843316244459,"{0: 10, 1: 0, 2: 1, 3: 3, 4: 1}",1
117,False,"{'a': 0.5, 'e': 0.30854447063465107}",20,6,24.668949766713233,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
118,False,"{'a': 0.5, 'e': 0.3054590259283046}",25,0,-55.344478546330706,"{0: 21, 1: 1, 2: 1, 3: 1, 4: 1}",0
119,False,"{'a': 0.5, 'e': 0.30240443566902153}",25,12,-29.641079554068334,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 1}",1
120,False,"{'a': 0.5, 'e': 0.2993803913123313}",25,15,16.376278656102084,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
121,False,"{'a': 0.5, 'e': 0.296386587399208}",20,12,-26.892284680085396,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
122,False,"{'a': 0.5, 'e': 0.2934227215252159}",25,7,-3.790167613189282,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
123,False,"{'a': 0.5, 'e': 0.29048849430996376}",25,17,15.702257737451182,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
124,False,"{'a': 0.5, 'e': 0.2875836093668641}",20,15,2.847315765429229,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
125,False,"{'a': 0.5, 'e': 0.28470777327319546}",20,3,-2.93539697584992,"{0: 15, 1: 1, 2: 0, 3: 1, 4: 0}",1
126,False,"{'a': 0.5, 'e': 0.2818606955404635}",25,1,11.202342120315887,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 0}",1
127,False,"{'a': 0.5, 'e': 0.27904208858505886}",25,0,-27.572716077374388,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
128,False,"{'a': 0.5, 'e': 0.2762516676992083}",30,4,-14.007964136431449,"{0: 23, 1: 2, 2: 0, 3: 0, 4: 1}",1
129,False,"{'a': 0.5, 'e': 0.2734891510222162}",30,8,-14.185455048772203,"{0: 17, 1: 1, 2: 4, 3: 0, 4: 0}",1
130,False,"{'a': 0.5, 'e': 0.27075425951199406}",20,10,-29.994936234650453,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 1}",1
131,False,"{'a': 0.5, 'e': 0.2680467169168741}",25,0,-16.3155398777397,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
132,False,"{'a': 0.5, 'e': 0.26536624974770534}",25,13,-42.924152886362045,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
133,False,"{'a': 0.5, 'e': 0.2627125872502283}",20,6,-20.742033639815126,"{0: 12, 1: 0, 2: 0, 3: 2, 4: 0}",1
134,False,"{'a': 0.5, 'e': 0.26008546137772603}",30,23,6.526394220979669,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
135,False,"{'a': 0.5, 'e': 0.25748460676394874}",25,19,12.31049758334576,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
136,False,"{'a': 0.5, 'e': 0.2549097606963093}",20,16,7.59150391209608,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
137,False,"{'a': 0.5, 'e': 0.2523606630893462}",30,3,13.613941135076521,"{0: 25, 1: 0, 2: 2, 3: 0, 4: 0}",1
138,False,"{'a': 0.5, 'e': 0.2498370564584527}",30,18,21.366027937689488,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
139,False,"{'a': 0.5, 'e': 0.24733868589386818}",20,10,-27.023647514774957,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 1}",1
140,False,"{'a': 0.5, 'e': 0.24486529903492948}",20,0,-1.3828642961609756,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",0
141,False,"{'a': 0.5, 'e': 0.2424166460445802}",20,6,-22.705041741281732,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 1}",1
142,False,"{'a': 0.5, 'e': 0.2399924795841344}",20,2,-1.1801030265708166,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 0}",1
143,False,"{'a': 0.5, 'e': 0.23759255478829303}",30,15,-6.570361820477785,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 0}",1
144,False,"{'a': 0.5, 'e': 0.23521662924041012}",35,13,-9.982718948185582,"{0: 19, 1: 0, 2: 1, 3: 2, 4: 0}",1
145,False,"{'a': 0.5, 'e': 0.232864462948006}",30,16,-33.72737254857253,"{0: 11, 1: 2, 2: 0, 3: 0, 4: 1}",1
146,False,"{'a': 0.5, 'e': 0.23053581831852593}",20,10,-9.99623189610483,"{0: 8, 1: 1, 2: 0, 3: 1, 4: 0}",1
147,False,"{'a': 0.5, 'e': 0.22823046013534068}",25,13,10.170498270525588,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
148,False,"{'a': 0.5, 'e': 0.22594815553398728}",30,13,21.173962012032415,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
149,False,"{'a': 0.5, 'e': 0.2236886739786474}",25,18,13.416336670627219,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
150,False,"{'a': 0.5, 'e': 0.22145178723886091}",20,15,-0.8941401440669337,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
151,False,"{'a': 0.5, 'e': 0.2192372693664723}",25,18,14.285532452223864,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
152,False,"{'a': 0.5, 'e': 0.21704489667280757}",25,7,30.376829654388,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
153,False,"{'a': 0.5, 'e': 0.2148744477060795}",20,6,-22.89893910216043,"{0: 11, 1: 0, 2: 2, 3: 1, 4: 0}",1
154,False,"{'a': 0.5, 'e': 0.2127257032290187}",30,14,14.673628165783207,"{0: 14, 1: 2, 2: 0, 3: 0, 4: 0}",1
155,False,"{'a': 0.5, 'e': 0.21059844619672852}",30,9,7.58778838946601,"{0: 18, 1: 1, 2: 2, 3: 0, 4: 0}",1
156,False,"{'a': 0.5, 'e': 0.20849246173476124}",35,16,-8.022545174935376,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
157,False,"{'a': 0.5, 'e': 0.2064075371174136}",20,12,14.045846205595444,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
158,False,"{'a': 0.5, 'e': 0.20434346174623946}",25,7,-5.801879201817407,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 0}",1
159,False,"{'a': 0.5, 'e': 0.2023000271287771}",25,6,17.943006984792888,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
160,False,"{'a': 0.5, 'e': 0.20027702685748933}",25,19,13.590222105572913,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
161,False,"{'a': 0.5, 'e': 0.19827425658891443}",20,9,7.445523008167667,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
162,False,"{'a': 0.5, 'e': 0.19629151402302528}",25,13,-23.118047377444174,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
163,False,"{'a': 0.5, 'e': 0.19432859888279502}",20,6,15.700178016195277,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
164,False,"{'a': 0.5, 'e': 0.19238531289396707}",20,3,8.210946469556461,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
165,False,"{'a': 0.5, 'e': 0.1904614597650274}",20,0,-26.151601374744097,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 1}",0
166,False,"{'a': 0.5, 'e': 0.1885568451673771}",25,7,24.896144479008512,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
167,False,"{'a': 0.5, 'e': 0.18667127671570335}",25,15,15.370487505321183,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
168,False,"{'a': 0.5, 'e': 0.1848045639485463}",20,11,-22.408504519236246,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
169,False,"{'a': 0.5, 'e': 0.18295651830906084}",25,17,-26.867636366177848,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
170,False,"{'a': 0.5, 'e': 0.18112695312597024}",25,15,15.593893673636046,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
171,False,"{'a': 0.5, 'e': 0.17931568359471053}",20,0,11.04379718463409,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
172,False,"{'a': 0.5, 'e': 0.17752252675876343}",20,4,-40.38883699599396,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 1}",1
173,False,"{'a': 0.5, 'e': 0.1757473014911758}",20,16,7.911749439070649,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
174,False,"{'a': 0.5, 'e': 0.17398982847626404}",30,20,-3.7948591070879703,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
175,False,"{'a': 0.5, 'e': 0.1722499301915014}",20,6,-6.155131767585077,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
176,False,"{'a': 0.5, 'e': 0.17052743088958636}",25,8,27.975897475725986,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
177,False,"{'a': 0.5, 'e': 0.1688221565806905}",35,20,17.28706463663895,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
178,False,"{'a': 0.5, 'e': 0.1671339350148836}",30,22,12.170493241132998,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
179,False,"{'a': 0.5, 'e': 0.16546259566473476}",35,23,9.983745320504468,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
180,False,"{'a': 0.5, 'e': 0.16380796970808742}",20,15,1.7410371423230793,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
181,False,"{'a': 0.5, 'e': 0.16216989001100654}",25,9,-31.400850009926106,"{0: 13, 1: 2, 2: 0, 3: 0, 4: 1}",1
182,False,"{'a': 0.5, 'e': 0.16054819111089647}",20,14,9.215395714571674,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
183,False,"{'a': 0.5, 'e': 0.1589427091997875}",25,12,-18.97051003165493,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
184,False,"{'a': 0.5, 'e': 0.15735328210778962}",25,14,23.466987378164042,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
